,ATR,MACD_Line,Signal_Line,MACD_Histogram,Daily_Return,Upper_Band,Lower_Band,Simple_Moving_Avg,Adj Close,prediction
773,0.9611282348632832,-0.6749758480333412,-0.1421288258013013,-0.53284702223204,0.2140820420009515,189.21854956305145,182.59054314935088,185.90454635620117,182.57000732421875,182.93468961141764
774,1.0454210553850447,-0.7584069694058257,-0.2653844545222062,-0.49302251488361953,0.3395930833734795,189.28054592734458,182.23054721230386,185.75554656982422,183.19000244140625,183.00082034212386
775,1.104006086077013,-0.8773525429674294,-0.3877780722112509,-0.4895744707561785,-0.425786761778324,189.37547167510897,181.74512158660977,185.56029663085937,182.41000366210935,181.86255288444232
776,1.1368637084960957,-0.9549617871997214,-0.501214815208945,-0.4537469719907764,0.0383707384598031,189.3921872950869,181.33415547835062,185.36317138671876,182.47999572753903,182.24178200103617
777,1.1790063040597099,-0.9673910203489982,-0.5944500562369557,-0.3729409641120425,0.25756314758189625,189.32055552201143,181.0552867631448,185.18792114257812,182.9499969482422,182.65106497641372
778,1.1922204153878349,-0.9653061246143864,-0.6686212699124419,-0.2966848547019445,0.005471312266713824,189.21274561529998,180.81159673089144,185.0121711730957,182.9600067138672,182.55115306532088
779,1.2443640572684112,-0.902416437155324,-0.7153803033610183,-0.18703613379430573,0.3443318763147518,189.05313739965274,180.68120403101133,184.86717071533204,183.58999633789065,183.32972371113735
780,1.2785851614815786,-0.8146203141500052,-0.7352283055188157,-0.07939200863118956,0.19282309129657893,188.8560374128367,180.61210376147972,184.73407058715821,183.94400024414065,183.61204005902408
781,1.3017992292131655,-0.7512292758635795,-0.7384284995877685,-0.012800776275810999,-0.10003356296506283,188.63526152081047,180.5468795924708,184.59107055664063,183.75999450683597,183.52030260891792
782,1.3092989240373822,-0.7285008576294558,-0.736442971196106,0.0079421135666502,-0.24215938111228352,188.37929748688265,180.46584411467984,184.42257080078124,183.31500244140625,183.3145141897557
783,1.3164411272321388,-0.6952124932253412,-0.7281968756019531,0.03298438237661194,0.04909382030495735,188.0848991752296,180.42926250689933,184.25708084106446,183.40499877929688,183.60884927975644
784,1.3785836356026766,-0.5810378866646886,-0.6987650778145003,0.11772719114981167,0.5479702786192142,187.80357523850282,180.4855864436261,184.14458084106445,184.41000366210935,184.53121935479913
785,0.8792975289481006,-0.44029968361968486,-0.6470719989755372,0.2067723153558524,0.3036119168980722,187.56488394182955,180.56326699811186,184.0640754699707,184.9698944091797,184.81972639175876
786,0.7850047520228775,-0.32700234403858985,-0.5830580679881479,0.256055723949558,-0.01345466787470162,187.26676415764413,180.6793875757543,183.97307586669922,184.94500732421875,184.7457244876389
787,0.7528621128627232,-0.20400643272714092,-0.5072477409359465,0.30324130820880557,0.2067561917126648,186.98142308967834,180.81546716911072,183.89844512939453,185.327392578125,185.25877775363327
788,0.6985757010323681,-0.0783861445055436,-0.42147542164986596,0.34308927714432236,0.1821644945797729,186.80529009583105,180.90560010192283,183.85544509887694,185.6649932861328,185.51496974537105
789,0.657132829938614,-0.019356473946260166,-0.3410516321091448,0.32169515816288463,-0.2719896815686851,186.5133228895931,181.05356706402017,183.78344497680663,185.16000366210935,184.9231546512316
790,0.6621322631835938,0.07377841506163918,-0.258085622674988,0.3318640377366272,0.3159383471096122,186.21953560516963,181.23285392119757,183.7261947631836,185.7449951171875,185.64238741975868
791,0.6839185442243283,0.20733140778480674,-0.16500221658302908,0.3723336243678358,0.4145491360212139,186.5426681029517,181.40646062019286,183.97456436157228,186.51499938964844,186.32852026770428
792,0.7132045200892837,0.301228464755269,-0.07175608031536945,0.37298454507063844,-0.05629344979367623,186.82756457783444,181.54456524394288,184.18606491088866,186.41000366210935,186.13842131003537
793,0.7046323503766782,0.38651862192688213,0.019898860133080863,0.3666197617938013,0.10192717004107177,187.12316438116892,181.6519653185381,184.3875648498535,186.6000061035156,186.58102884001698
794,0.7253461565290219,0.4808449690381451,0.11208808191409372,0.3687568871240514,0.21435899431991867,187.48763172040051,181.66849773516591,184.57806472778321,187.0,187.0097024302171
795,0.7503465924944176,0.5093256307450247,0.19153559168027995,0.31779003906474473,-0.26775502903576553,187.62454644347858,181.9405124554472,184.78252944946288,186.49929809570312,186.49018490340592
796,0.7389188494001157,0.5182166454049479,0.25687180242521357,0.26134484297973437,-0.051209179722067066,187.69021778855927,182.2672208711087,184.97871932983398,186.4037933349609,186.6721655983861
797,0.7360610961914082,0.491851633187224,0.30386776857761566,0.18798386460960836,-0.18443604082101217,187.70911461226433,182.55932410843877,185.13421936035155,186.05999755859372,186.31907565812998
798,0.6632047380719867,0.45920822531783756,0.33493585992566005,0.12427236539217751,-0.04299786741075451,187.67048175587232,182.89995586619793,185.28521881103512,185.97999572753903,186.3032090418344
799,0.6404342651367207,0.4323886110268802,0.3544264101459041,0.0779622008809761,0.026886252772628794,187.6740629772864,183.14037488892447,185.40721893310544,186.02999877929688,186.26092899866663
800,0.6440135410853794,0.4303804545456842,0.3696172190258601,0.0607632355198241,0.16126595373133767,187.71904859165085,183.33398943325147,185.52651901245116,186.3300018310547,186.442233178537
801,0.6304430280412926,0.43953775147929264,0.3836013255165466,0.05593642596274606,0.10518925754399167,187.73363283100537,183.59600584086957,185.66481933593747,186.5260009765625,186.50705933474407
802,0.6061575753348214,0.43244994762213196,0.39337104993766364,0.03907889768446832,-0.06218828144378685,187.58977055603702,184.04936823790825,185.81956939697264,186.41000366210935,186.3924729897709
803,0.6018720354352719,0.41718249038046906,0.39813333802622475,0.019049152354244314,-0.032185804095852255,187.33581602297627,184.59782350339086,185.96681976318357,186.3500061035156,186.45360453232342
804,0.586871555873332,0.4112353835098759,0.400753747122955,0.0104816363869209,0.07244137505475479,187.24322027494551,184.89791894624582,186.07056961059567,186.4850006103516,186.62136103551
805,0.5236565726144035,0.4054791237007862,0.40169882243852123,0.0037803012622649734,0.024129645171466763,187.21575640864066,185.0813932495624,186.14857482910153,186.52999877929688,186.61714992100465
